song_name,genre,length,tempo,sample_rate,zero_crossing_rate_mean,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var
Herbie Hancock - Maiden Voyage.wav,Jazz,22650368,125,48000,0.05944309602,0.37504038,0.092333056,0.12821701,0.004238761,2979.404162,1692671.958,3439.020184,730179.2673,6460.934675,-166.8265,3477.5051,143.74849,1007.975,-16.774979,612.66034,39.38845,380.23218,-17.562937,267.96582,24.267103,144.15688,-15.935404,104.424065,3.1645694,92.3472,-4.0580916,75.898766,-9.613769,83.68968,-5.9538174,65.10275,-4.522927,61.603138,3.373352,70.054695,-5.790157,62.8725,2.3821473,59.723766
Eddie Harris & Les McCann - Compared To What.wav,Jazz,24884736,152.027027,48000,0.04658827805,0.4488172,0.08624945,0.06916812,0.0010662962,2263.44897,407613.4141,2732.877054,162020.7821,4951.767891,-234.6215,2374.7715,164.92654,553.17926,-34.003704,505.17142,43.063293,409.10922,-12.435954,190.52925,18.456917,102.88176,12.014661,103.76494,-7.2166843,85.48606,8.376838,76.130104,-8.672441,61.863678,-0.97987723,62.949623,4.810673,56.41261,-4.3753023,59.81875,1.0234137,64.228966,0.21846585,50.943844
John Coltrane - Giant Steps.wav,Jazz,13620224,148.0263158,48000,0.04222749934,0.4549385,0.084526114,0.15334097,0.0019960478,2661.244406,508489.7179,3584.885542,197991.503,6002.465065,-153.63358,2228.3003,145.74892,439.68802,-16.126266,557.13007,49.688175,179.11905,-15.835874,117.662155,26.424084,76.10399,-11.801355,82.716125,15.408217,42.18276,-3.6888669,44.885105,5.528219,59.389088,2.3063023,39.239113,4.985928,49.80634,5.1377134,45.23351,3.0216773,54.109062,7.1965456,66.09707
Round Midnight - Thelonious Monk (1947).wav,Jazz,9087488,61.81318681,48000,0.02596041943,0.3606812,0.098494254,0.16557552,0.005901802,1399.710389,275094.4973,2005.076585,167826.035,2701.279489,-211.38745,2786.9006,170.91496,803.5536,-2.2037868,647.8224,39.841175,384.66928,5.146593,156.04712,-0.3361755,108.88244,11.946606,94.31505,0.39855027,73.26583,0.32925868,69.69978,-8.460682,63.090477,-4.9014735,66.07794,-2.8856072,58.906254,-0.8126308,60.24861,-0.2106892,68.84275,-0.7430157,88.06227
Charlie Parker - Now's The Time.wav,Jazz,8649728,102.2727273,48000,0.05148242812,0.42566025,0.09854158,0.12383196,0.0024514156,2787.192759,614807.3844,3160.371767,337393.9346,6037.612367,-184.54161,4415.174,141.89394,569.5015,-36.639183,732.0561,67.215,208.49425,-11.409217,160.02405,19.965363,133.91049,-0.10408773,108.95496,7.524463,90.13182,-1.6123314,77.92391,5.358438,68.398796,1.4752659,53.116108,0.7780446,57.93352,6.718896,67.93548,-7.703799,60.524494,11.097853,82.36099
"Cannonball Adderley Quintet - ＂Mercy, Mercy, Mercy＂ (1966).wav",Jazz,14909757,85.22727273,48000,0.04993367766,0.46008268,0.07747894,0.07745097,0.0016588747,2341.970376,599849.91,2784.626829,254791.1512,4744.280867,-217.61656,5137.7344,162.5753,464.93234,-39.538822,1072.6649,44.699837,346.18414,-7.0645475,283.53128,18.740164,116.470245,-3.2908258,128.87708,2.009034,115.249115,2.1563618,97.438934,-4.11676,67.57871,3.2863255,56.25476,-1.9352036,56.095963,2.0285542,46.097416,-3.566534,46.993973,1.7327543,43.52731
Antonio Carlos Jobim - Wave  1967.wav,Jazz,8204288,144.2307692,48000,0.02564719815,0.39106762,0.09664792,0.14377409,0.0043999064,1828.819054,639898.5416,3074.703318,500959.7157,4017.683307,-243.16188,3578.164,147.52664,772.8915,30.072943,275.23676,57.520714,279.57318,-11.874476,153.47435,21.456966,101.26026,0.24993086,89.77529,10.807781,115.44096,0.3532696,86.960915,-5.063673,91.69238,8.812615,81.44468,-5.8124504,87.119675,-3.1924386,77.30746,-8.115211,91.55369,1.3958402,96.51072
Thelonious Monk-Ruby My Dear.wav,Jazz,16641536,135.9991776,44100,0.02739098122,0.350343,0.0937867,0.08469947,0.001891372,1301.946179,209628.7604,1921.535594,184328.4451,2423.141205,-271.8371,2323.7126,167.17053,648.97705,8.077463,655.5355,29.494678,281.35083,3.1535065,113.668915,6.8440056,87.09959,6.7605834,74.46864,-9.509453,83.645775,-2.5979083,83.40475,-3.7353916,66.40608,-2.000729,72.32816,-2.541887,70.58727,3.087165,57.406048,2.3704104,57.037094,-1.0158471,61.788395
Freddie Hubbard - Up Jumped Spring.wav,Jazz,17561600,156.6051136,44100,0.04576445199,0.34051517,0.100017846,0.06808293,0.0012962722,2351.27877,621073.4351,2865.411387,345303.809,5079.552731,-243.21045,2738.9382,140.72098,632.5891,-17.08141,397.47482,40.126106,438.7683,-10.09364,176.68872,14.398846,98.33983,-4.938261,78.74194,8.077432,68.76538,2.4994042,67.13669,-4.708091,71.869446,4.991621,71.131645,-1.1973475,73.70155,8.6706,69.722015,-1.3987546,84.79974,4.0409646,102.59016
"Thelonious Monk - Straight, No Chaser.wav",Jazz,8365056,83.95522388,48000,0.07150005929,0.33812794,0.092843436,0.10723571,0.0029816523,2958.604725,582974.7096,2865.174003,89236.96412,6020.212853,-183.82988,3072.0808,141.01572,591.00275,-49.16084,451.4416,66.06975,240.6971,-12.806998,144.27498,0.10340577,120.16575,0.8930659,86.08085,-6.467456,115.23326,0.9929586,74.97465,-4.866643,61.642284,-4.011133,56.12386,-3.5961182,59.215412,-2.2437425,68.3133,-2.5736094,84.90896,1.1082531,75.59246
Jazz Crusaders         ＂Freedom Sound＂.wav,Jazz,22019072,135.9991776,44100,0.05419610781,0.479441,0.08919677,0.10136322,0.0028777446,3224.559387,1533818.33,3979.271858,586681.9602,7816.17972,-203.01697,5220.5186,117.06996,750.10364,9.269531,641.6171,53.885624,230.6592,-11.617422,219.5805,23.935572,91.80163,-8.059858,121.01765,20.542452,92.434456,-6.500126,95.227776,5.836493,107.72804,-2.614592,65.97734,4.947749,60.62325,0.08916489,58.473526,0.83641374,57.295063,3.0906692,46.710575
Ramsey Lewis Trio - Christmas Blues (Argo Records 1961).wav,Jazz,7270912,139.6748311,44100,0.05972923342,0.37944457,0.09338219,0.07522009,0.0022703616,2557.500144,916011.1331,3115.424124,422045.8868,5586.433393,-246.18045,7392.631,137.50082,1598.8962,-13.847559,559.02075,42.667557,423.8377,-3.4638436,388.40262,19.929111,134.19183,-11.661656,177.8994,6.9250684,150.86731,1.234108,126.30668,3.5398772,87.70136,-6.785503,131.90529,0.40031445,77.62148,20.753994,138.73872,-15.505551,122.63645,4.7994843,66.95689
Miles Davis - Seven Steps to Heaven (Original) HQ 1963.wav,Jazz,18293760,144.2307692,48000,0.05346763049,0.4531176,0.094307095,0.070913255,0.0016660076,2995.986906,1018700.465,3483.864002,443008.9257,6608.989961,-237.63405,4785.497,129.0242,873.684,-24.733156,467.55756,50.308544,295.38318,-4.9361525,215.54266,27.551722,144.32692,-4.3990374,89.76834,7.503208,79.18575,3.7860525,86.5876,1.548162,62.591965,-0.05998983,48.31486,-1.1684787,57.385098,4.7287917,65.7807,-1.0031399,62.485245,1.4772266,70.98566
Cal Tjader Quintet - Cubano Chant.wav,Jazz,10693632,135.9991776,44100,0.02750870799,0.34740707,0.09810254,0.05833224,0.0009706936,1521.232168,648370.6585,2320.773732,541909.1207,2928.689854,-331.75876,7094.5264,163.75488,1397.0466,11.412826,895.96216,35.32674,372.03384,1.1857111,223.19955,12.509982,150.68147,0.26782027,168.35759,-0.30041414,130.64598,-5.1683087,128.89056,-7.4394197,102.038734,-3.2271373,106.237885,-4.078477,106.07569,2.618899,115.4926,-0.6300148,129.28172,2.8945308,105.64996
John Coltrane - Equinox (Original).wav,Jazz,24523264,117.1875,48000,0.03323868307,0.41644177,0.09397229,0.042883053,0.00074831827,1965.171441,526556.1432,2876.693394,363253.4603,4311.220425,-322.31503,2948.8352,154.08855,661.2795,8.472747,567.11786,45.374485,250.62202,-11.041859,150.14543,18.830408,77.542755,0.015919346,106.157295,-0.9038389,64.06248,3.209543,53.662434,-10.060987,63.57184,2.837002,52.77592,-5.4234858,69.62825,1.1606836,68.81908,-4.7799225,57.29076,-2.7758522,60.14032
Charlie Earland - Black Talk (pt. 1).wav,Jazz,9264640,132.5120192,44100,0.05618394239,0.43257397,0.08713567,0.13822731,0.004569322,2292.573887,1089245.972,2547.363926,394928.2673,4698.498276,-177.67407,5838.867,157.58965,1153.8676,-36.81067,693.2971,48.03033,386.82608,-12.371626,328.96826,21.131512,167.5813,-0.9807554,160.47015,3.6811306,90.08824,4.9090967,66.42588,-2.7971656,58.478497,4.3791957,54.447773,-4.284227,65.26557,3.6460238,71.58129,-4.4313054,69.45364,1.907934,62.42383
Dave Brubeck - Take Five.wav,Jazz,15535616,125,48000,0.04515611096,0.49967328,0.09982233,0.097507685,0.003923396,2729.72765,1702935.211,3370.12426,826911.6451,6279.950835,-232.80632,4884.423,140.02441,1064.516,-5.9433,713.23956,50.093018,409.66208,-9.4915695,241.00185,26.42974,116.58753,-3.8928716,131.52982,10.346267,67.734474,-0.6329431,64.86189,-0.1500213,48.112247,9.206176,41.38921,-6.3956475,49.590546,7.576806,39.546894,-3.6653438,60.66034,6.8549576,48.904774
Brother Jack McDuff - Rock Candy.wav,Jazz,7279104,101.3327206,44100,0.07364752585,0.44106868,0.081680484,0.14394623,0.0012986617,2878.688827,233635.6133,2919.052549,48451.49062,6093.884368,-128.35345,1703.9818,157.32841,312.61542,-66.81021,309.49564,70.62996,367.31412,-23.387434,80.22336,31.607557,83.234634,-2.5347078,54.00246,2.9583726,33.699875,6.637191,37.858128,-12.684007,41.103565,16.299047,43.1004,-10.813608,36.253838,8.194996,38.425774,-10.316902,50.070713,-0.06795218,50.540283
PAINTED RHYTHM by Stan Kenton 1945 Swing Jazz!.wav,Jazz,7603200,156.6051136,44100,0.06908051873,0.3816732,0.0884051,0.107619524,0.0037444993,2496.15955,370847.1758,2504.670163,121378.0867,5075.834596,-177.10623,4140.506,164.36243,615.6473,-63.826004,1112.5613,46.387028,179.02434,-23.186174,130.20815,8.124159,61.393887,0.1341888,62.25723,-8.805282,44.718803,11.596467,47.1187,-16.300041,55.729385,8.743579,57.343845,-5.044904,50.92822,-3.0238988,46.46375,2.139225,41.67651,-10.250299,53.894943
John Coltrane - Acknowledgement.wav,Jazz,22177792,125,48000,0.06738669025,0.46971092,0.084520906,0.11069852,0.0027898643,3419.488113,1324908.076,3949.582015,428195.1587,7840.765462,-169.44655,5127.289,130.85025,652.2779,-11.735551,650.0786,49.38545,180.01193,-23.35888,226.9612,31.660065,99.92677,-10.592798,116.02581,7.6395245,70.39237,-11.910259,93.61512,-1.7478819,66.90105,-4.12687,56.696274,-0.27850473,50.975063,1.0740893,49.031597,-6.169825,49.83918,5.3233805,40.248585
Ramsey Lewis Trio The 'In' Crowd.wav,Jazz,16779776,140.625,48000,0.04904326494,0.5015287,0.08047283,0.067176804,0.0023337875,2548.197783,432724.5996,3215.992657,395654.5799,5634.56837,-235.79727,10357.547,140.84073,824.8407,-16.042171,930.368,37.050278,416.5814,-7.01852,259.2056,16.758135,100.180565,2.6021833,115.93049,3.4948885,71.55647,0.56193084,65.511795,-1.6674693,49.914604,2.7111728,48.550056,-2.7991543,53.61657,-0.015115654,37.97114,-1.6943445,46.148354,1.1389478,44.27433
Count Basie Orchestra - Cute.wav,Jazz,8376320,198.7680289,44100,0.04510799492,0.47742006,0.09102888,0.058149695,0.0020664297,1695.424105,621832.5116,1949.883503,219089.6065,3549.577636,-299.38528,4347.976,166.14427,1408.0609,-18.783024,828.5528,43.722927,325.20715,8.746241,125.13326,-1.7971617,88.395134,20.765938,117.24109,-10.747505,111.636765,3.683144,58.295162,1.7243268,55.072285,-7.1528935,63.23003,7.271816,61.39526,-4.4827952,69.75239,3.624521,59.94558,5.6817613,54.409462
Freddie Hubbard - Open Sesame.wav,Jazz,18861568,129.1992188,44100,0.07524973533,0.36586785,0.0919619,0.16683237,0.0031205888,3553.424034,899997.1973,3912.965398,409590.7976,8002.622054,-113.56288,2017.1698,119.022316,411.46222,-21.510424,674.6485,46.758163,167.36574,-16.644392,88.58956,31.820393,90.896,-19.033833,59.40212,16.417852,80.13621,-11.2177305,67.273834,6.3312984,76.82371,-13.371014,65.60202,9.171305,57.27117,-2.85074,60.275543,1.0296378,63.28578,2.4503229,69.103775
My Favorite Things - John Coltrane [FULL VERSION] HQ.wav,Jazz,39342592,175.78125,48000,0.02970221179,0.40501684,0.09271889,0.07036441,0.0007047072,2108.872955,424594.8945,3278.994917,363032.2671,4709.535069,-258.98376,1691.1979,154.81438,418.6432,6.1917915,298.50543,45.20049,151.8213,-10.313005,112.52536,24.253489,64.90016,-3.4052818,71.3796,7.194982,63.06054,-4.6965146,65.31737,1.1147643,53.12766,3.1106367,50.092228,-2.0619798,54.148937,3.5082402,54.006126,-2.7993314,56.120792,4.554679,70.948044
Art Pepper－You'd Be So Nice to Come Home To.wav,Jazz,15730298,89.28571429,48000,0.04495788955,0.46429485,0.102509685,0.05598356,0.0010319431,2440.588083,897572.1123,2943.352182,434276.4726,5640.255277,-288.70178,5452.518,137.99005,904.52313,-12.990755,826.53107,56.758404,390.2056,-8.366715,239.16847,13.307613,90.72112,6.1639905,61.712708,-8.003613,89.55386,11.937251,81.75155,-6.449495,82.68991,10.837683,65.33509,-0.5155893,77.867874,0.02087369,66.869865,2.6614645,62.72185,-6.656378,87.793015
Gene Ammons 04 ＂Canadian Sunset＂.wav,Jazz,14216704,139.6748311,44100,0.03695863683,0.46707687,0.08493547,0.07848478,0.0021013562,2010.195145,943777.1888,2710.555767,673634.8353,4223.995869,-263.87555,9478.04,150.28168,877.12354,-4.1186037,2130.518,43.74979,492.21667,1.8877795,260.94263,17.37294,198.94368,-5.3435364,133.2638,8.259324,95.77398,-0.57671356,83.00692,-5.874415,95.03762,0.6616997,59.348442,-2.6025262,58.176292,4.1549306,58.959476,-4.0926366,54.53791,5.007916,50.27657
Freddie Freeloader - Jon Hendricks & Friends.wav,Jazz,23997440,139.6748311,44100,0.0443512308,0.4322511,0.09936264,0.06373664,0.00077564374,2693.14786,922761.746,3475.927654,383168.4169,6755.916946,-268.86667,3250.9248,129.38846,608.2416,-0.8559009,479.3066,66.72321,361.9307,-10.224705,331.98596,34.177868,216.55214,-9.457162,143.15823,11.466281,146.79309,-1.2719972,117.97903,-2.4790146,91.59638,6.1047163,85.793884,-5.939017,73.935814,10.333878,82.942406,-7.443388,83.84213,6.5475526,75.8848
Wayne Shorter - Footprints.wav,Jazz,21439488,133.9285714,48000,0.0446148714,0.389112,0.09501932,0.11864083,0.0030058813,2442.847888,1120816.143,3168.115008,758315.0283,5164.277239,-196.4062,5428.649,155.68806,649.60645,-17.278505,1079.8724,42.740757,173.32466,-9.880506,200.43518,21.836763,140.62111,-10.536224,170.27089,4.2731485,111.70454,-8.1355,115.860695,-2.7908928,82.81804,-3.326141,57.89639,1.2286688,61.10997,0.82612705,49.261547,-3.8974333,49.747166,4.535833,52.04521
Clifford Brown & Max Roach - Joy Spring.wav,Jazz,19547648,165.4411765,48000,0.0398230007,0.44587457,0.0943554,0.095723495,0.0028924511,2550.155194,1599090.895,3567.863615,825789.1505,5219.030333,-232.64633,5031.9736,143.59265,1174.2856,-5.0691485,785.5231,29.829329,275.00204,7.504889,160.085,25.466429,109.735565,-4.8136473,107.484,11.126977,75.93288,-1.625065,77.98137,3.0808892,65.310585,-0.32322443,67.85918,1.5206735,69.96748,-1.6385365,72.20443,2.4193697,69.296234,0.04268703,77.15919
Gerald Wilson - Viva Tirado.wav,Jazz,15068160,123.046875,44100,0.05965101247,0.36771062,0.089505725,0.07139488,0.0011007119,2463.469726,520507.3739,2868.099296,347559.442,4876.802617,-215.05875,5000.271,148.71446,691.28357,-35.796215,543.55414,40.21326,243.61055,-8.435367,198.59149,10.575261,134.95312,-16.245031,125.118126,7.846157,94.89809,-14.270475,90.14934,1.652157,76.93445,-5.4360123,56.53879,-0.93025684,70.73469,-3.2481854,62.541145,-5.565356,65.65518,2.3243277,66.050255
Pensative - Bud Shank & Clare Fischer.wav,Jazz,9176064,166.7086694,44100,0.03291858034,0.38867563,0.097063996,0.12465397,0.0030389682,2216.25384,642272.2383,3417.84864,448689.0649,5055.761335,-219.84007,2456.1545,146.16551,590.66345,21.831585,424.5852,41.100983,238.97389,-15.483886,147.50168,17.439322,87.65496,-12.694473,76.581154,20.572329,72.332085,-8.9823675,67.09736,3.5604286,54.402878,1.0983715,50.963448,2.4904084,48.411697,1.6483713,59.24163,0.00752727,57.961628,5.5597014,66.324684
Herbie Hancock - Cantaloupe Island.wav,Jazz,15787520,117.1875,48000,0.03107144124,0.39656436,0.090773776,0.17607553,0.0055369847,1776.63441,249707.1213,2406.807444,219677.0974,3665.582892,-169.54535,2630.4092,176.76443,492.64426,-25.236885,384.91077,42.785446,221.8987,-0.45958155,153.37614,17.307926,87.41617,3.7213235,55.116276,-9.2163725,59.341183,1.8760499,66.13049,-10.486535,64.928474,-5.557089,63.150337,-1.3308705,39.37812,0.67369485,42.576946,-0.8068875,47.852753,-2.3873749,53.87876
Herbie Hancock  Watermelon man.wav,Jazz,20342784,130.8139535,48000,0.06770911985,0.41675675,0.08607885,0.1482938,0.0044911294,4092.038763,1383818.442,4928.531081,830074.0229,9925.593965,-132.10057,4158.4937,118.15186,606.97626,1.5649792,852.7306,33.91965,162.08266,-5.173022,122.935936,24.494629,105.16731,-16.09765,103.5153,13.552235,80.10868,-18.569567,90.861275,6.5996275,59.10836,-13.461635,63.619675,9.493887,46.927284,-6.3467307,53.519474,4.254426,52.450798,-3.9083178,56.92191
Art Blakey - Dat Dere.wav,Jazz,25160192,125,48000,0.04280734424,0.38098267,0.09300738,0.17502108,0.0068322597,2099.460821,373265.1499,2471.27625,260480.1486,4243.284449,-152.81674,3135.1282,168.84221,561.5586,-38.39576,742.06195,39.139233,351.22522,-7.7949076,171.57368,16.08984,104.07404,2.8411329,75.37477,-6.8157024,76.54743,4.030887,71.98244,-7.4219756,65.35724,1.0755389,63.76841,-2.601118,64.00805,1.9335402,69.26469,-1.067458,61.362675,2.934071,58.72246
Bill Evans - Waltz For Debby.wav,Jazz,12935559,104.1666667,48000,0.01556670261,0.45128152,0.09264924,0.11375205,0.0036110068,731.2038998,107284.7757,1300.523262,164004.6568,1095.241379,-322.60294,4017.3464,190.37733,1229.8573,41.415386,1304.7557,27.15453,377.7786,18.547365,165.35413,1.1656089,126.250824,7.982674,89.79752,3.3236725,122.91676,-1.8382052,85.281166,1.4831902,76.43222,0.121864915,76.72739,-1.6386687,66.32726,-2.1257591,70.915344,-1.5793645,80.2335,0.6003081,67.52637
DONNA LEE by Charlie Parker with Miles Davis 1947 JAZZ!!.wav,Jazz,6701568,112.3471467,44100,0.06153873243,0.30958065,0.101524584,0.08362635,0.0032420456,2582.431014,451121.6303,2622.116777,160525.5266,5108.085389,-217.2005,1351.6954,141.48619,565.5813,-53.082684,278.9819,34.2981,120.28113,-18.626535,69.53606,5.269239,49.35212,-8.273011,48.34554,-3.3462608,43.307,-4.0137534,50.863903,-13.376134,41.74931,2.0516481,37.041603,-7.890701,48.09768,-0.7515692,57.48393,-2.7943149,73.55282,-1.6160762,87.59397
John Coltrane - Impressions (Complete).wav,Jazz,43216896,148.0263158,48000,0.08217161177,0.46183676,0.08880382,0.09160262,0.0015541771,4235.231975,1360366.145,4552.288377,499864.7833,9732.365162,-166.96161,3122.3496,115.07196,511.7767,-13.510938,284.05725,56.040897,208.24281,-15.197941,123.11037,30.614967,103.492744,-20.27145,86.629395,13.540197,79.822235,-12.664472,79.8905,5.9993696,64.07006,-5.614142,64.31774,9.746922,61.670918,-2.7369053,67.30195,0.09556611,56.071236,0.76436335,66.52129
Oscar Peterson   Night Train.wav,Jazz,12697088,103.359375,44100,0.05180274406,0.46755666,0.092531726,0.049937364,0.0015737724,2944.319201,3731387.282,3941.141127,1760595.094,6920.742831,-337.21118,10253.971,118.62881,2004.48,41.526085,456.74146,34.731346,333.32816,8.293282,281.2682,28.75851,171.29243,-6.8226395,282.33545,19.114914,171.13913,-15.077092,216.41527,5.5146527,112.897934,-4.4288163,82.22682,-0.5850273,62.23176,-1.4065313,59.068356,-0.57957476,64.39071,2.2959871,61.127907
＂Groove＂ Holmes - ＂Misty＂.wav,Jazz,5522944,90.72580645,48000,0.02907815107,0.44986346,0.093854584,0.10258412,0.0014530078,2007.748118,666792.2419,3161.118743,562188.4245,4200.583113,-252.10437,5087.1196,155.10614,1070.929,1.1466804,346.96616,42.80171,387.43185,-9.122088,205.55467,32.88984,190.97699,-0.4014042,96.57448,9.544368,95.25964,4.112802,103.745445,3.6756952,78.130394,2.6083198,77.9151,2.5766363,70.96317,-1.0807643,57.850506,-0.081419855,69.06426,-1.3472701,91.285095
＂Bloomdido＂   Charlie Parker and Dizzy Gillespie.wav,Jazz,9782272,112.5,48000,0.06755710739,0.3642994,0.10090005,0.11837635,0.0023197716,2637.90131,674727.0721,2716.089466,123259.8824,5893.449963,-197.45103,2506.1204,162.19745,634.7321,-46.09914,415.76443,67.251305,372.83362,-14.388231,207.96677,5.2698126,140.0901,15.72435,157.41585,-16.30484,85.60651,16.853107,93.27899,-3.2640738,77.40465,-6.197368,118.05519,7.6273537,92.28265,-7.808387,91.97732,0.10475625,85.21917,6.356341,95.14503
Naima - John Coltrane.wav,Jazz,12433377,56.81818182,48000,0.02066284968,0.34754938,0.10284156,0.052735068,0.0011534467,1063.144113,128449.3789,1677.477715,118763.585,1959.510699,-354.44104,2688.1992,167.40765,754.78564,5.1254945,580.1555,35.49032,162.20584,18.44524,105.91686,-2.809057,70.10412,12.713817,66.17763,-1.5764385,83.07682,-0.67584187,61.53047,1.0272563,54.829433,-4.138175,52.293743,2.387127,51.26298,-2.2457569,63.92282,-1.6015635,61.154236,2.9038382,60.518665
Stanley Turrentine Sextet - Sugar.wav,Jazz,28743168,125,48000,0.04103750846,0.4093182,0.09896249,0.07639475,0.0013237583,2461.799687,917815.8719,3207.563784,694470.6023,5438.720303,-245.11357,4099.248,142.90292,848.64667,-10.528825,870.09314,49.334,334.66193,-5.9762974,172.73001,20.285969,153.38452,-2.3674614,99.964485,6.703519,89.26122,5.34121,101.30422,-2.9370983,100.6005,0.1787447,69.34648,0.88355535,74.82198,2.4687917,85.96408,3.5551097,88.28093,0.47506693,79.94877
